15466,12202
13157,23765
14778,44014
31126,57755
8328,20632
46746,20183
46318,11285
48564,4727
48205,49195
264279,70872
42834,63591
30455,65897
23402,11003
26083,69734
327952,6810
13658,13454
57849,64115
211567,62110
48910,4743
198806,39633
199928,59890
211918,30884
32130,24610
264897,65207
269389,17224
24955,22637
198878,11825
397688,51369
4268,35714
1403,54
396940,8697
25932,24342
35838,3858
268191,53525
139036,67160
398389,8752
263644,65246
7116,10610
24984,41179
34228,18396
136360,16076
266049,65712
45620,30325
55267,48767
337,9470
22870,26414
59589,13850
266476,71716
34979,9078
21712,36829
201444,34227
36523,26601
61029,52169
133235,43411
22336,10947
208096,40898
44569,64505
32342,58609
26288,3014
3043,14853
205040,56959
17927,43779
24206,53857
6704,33575
17680,28615
23497,32129
198190,31999
36441,3936
5003,27645
15844,2095
262171,47748
36081,8267
35378,31393
22983,10980
32291,8210
132425,20250
394273,10376
64396,52484
44667,59792
208268,62265
24594,2869
270768,70977
265269,9738
15585,33606
201347,39922
48926,56903
398314,33226
266976,65121
15507,46803
26105,51098
41611,33392
2055,58272
50211,60985
30435,12690
41521,22682
198270,39100
206798,13325
211302,70058
11994,32815
328297,72780
205016,6296
17848,43760
394009,25638
135336,42896
203542,21183
60428,61350
44123,21399
37503,40577
211835,70272
33886,34537
42584,49249
34293,49005
46846,8371
265972,16798
1498,14260
22759,44835
201786,39645
197007,31277
201803,23319
207064,62095
62128,39616
397834,33209
395701,25756
31285,20411
138684,68487
266413,16874
213050,10194
6682,9615
14336,11870
59078,30152
18724,2325
205454,40241
16463,2149
41280,58008
133995,29097
133322,35030
206884,13039
51226,66727
47763,20852
133674,15894
10857,10636
13633,43699
54642,5126
396899,52876
203538,6207
16967,35905
27251,3122
267550,55783
266831,72387
30202,3347
19662,12040
199209,66757
207614,12814
19658,35971
201041,62059
41238,31027
34530,31893
199075,28207
42241,59843
29190,39454
9558,34321
270957,71513
51184,304
268715,71756
136684,43209
62500,5511
205305,63928
1410,7585
131159,19975
266462,56337
263675,16587
53205,55103
19465,2416
399370,25932
16280,31046
204128,10155
38886,62884
265028,17986
197565,56493
49266,42094
12480,1753
201540,63947
139352,12494
4680,14863
27806,20545
58224,47216
4850,62670
16493,10783
11187,44670
45830,43563
140165,69198
137289,38239
271854,71137
8921,1472
61344,47051
267934,70826
32334,13600
198288,10120
265063,71703
40284,44411
6535,32670
270584,52918
209251,31328
395358,35633
45988,29673
61858,56055
203278,23076
47205,41190
59582,7549
201246,9583
271244,18222
21794,36831
262388,6656
394153,51323
13336,10695
11096,129
138926,69188
135662,30451
60482,52595
36336,3927
20304,19236
39966,36315
34012,60007
19092,32875
52778,65200
40186,51179
21485,25978
33149,32996
396323,25796
44537,59323
43363,61449
26805,24402
207959,62466
40023,36316
60103,54597
268050,71089
204683,23469
135703,43170
20291,32553
53974,73007
38330,42891
262933,35338
397178,14127
29648,57162
26658,26112
136405,50278
46342,7533
64401,11658
201615,49047
23313,2821
212329,19867
48543,39036
57816,54266
22035,7981
132663,69086
264465,70500
205297,62537
38829,15363
270419,72242
8399,1434
213037,48339
36032,11708
213034,59384
198843,69688
39628,24833
42924,33052
146921,68687
61371,59675
29019,21735
208617,56853
267034,16935
393261,35622
133399,30410
386,9520
59091,19968
31972,26033
62658,58909
205027,56838
49651,22983
207264,52676
139940,68755
265974,16799
208558,56692
12708,47634
270863,48646
45489,4486
19116,2371
7268,23621
57721,54450
52960,65156
206346,41038
328615,46728
14597,7788
140883,5794
62709,8482
53911,47888
271335,44975
4237,7570
198496,68135
206762,64471
208273,62553
201054,31537
47834,54695
267913,44534
263192,72382
58414,58450
267207,54981
27621,11089
200702,33927
32833,11172
23190,10993
265425,71285
56981,41975
265050,70503
268002,56254
397293,35444
2103,18536
49612,64070
23875,26108
4721,43548
32802,11170
264569,54973
263643,65063
139971,66561
203510,63926
39956,44790
54127,35602
63980,43803
398788,14147
264490,16673
211032,63989
40616,11272
394443,51535
41001,14313
267499,71963
267745,37179
57350,18239
207932,13041
399022,25913
213008,42451
270512,72225
2865,54846
131952,18700
20267,63214
211491,63678
263748,32649
265437,52895
7170,7645
327850,45169
30154,8816
8314,48829
52477,36983
40817,24905
51154,20197
134053,15927
201702,41245
56653,39979
394783,8600
271180,65672
139260,50427
42575,45882
201700,30817
399589,33246
202735,47222
135219,68976
16677,23930
262855,55878
27305,65993
26281,51042
138850,67422
56300,66574
27819,45025
26159,11037
9867,29523
267596,71102
6905,19067
34117,59453
52284,55544
139177,30633
36440,19436
141707,42604
24276,43558
46055,14681
397923,8738
48220,4698
54856,63149
262303,48454
59461,62165
31835,11135
35726,41450
207075,6434
32771,53608
40371,4161
39745,33389
137025,50609
6280,10228
265132,28035
59866,13852
137261,62684
53361,60032
14440,45259
14770,36808
22057,10934
87,51328
11315,53376
39080,67761
50827,49499
266292,38760
328079,60548
41549,9958
23354,24292
202779,21334
30981,3427
7524,14886
395658,25754
16994,35906
266371,55767
327757,57505
30343,32144
136637,63005
209599,21244
137526,67305
207047,56885
52466,53645
44255,62086
15011,2021
7602,26090
262216,64898
206596,61540
137891,62858
30741,3413
57862,63650
52116,39780
54547,5110
12703,8941
60435,56453
40847,26621
205031,57848
18643,32114
266226,72080
393469,36525
57758,62128
39610,57119
197947,39098
141782,67469
30848,3417
396537,44374
328852,60080
21382,22896
394026,32533
137837,38022
270319,44966
38217,50336
263263,17897
40641,30658
35356,49101
132626,30391
134449,27705
52105,56667
39575,64527
47593,14565
393599,25605
210298,69606
268349,65491
10217,9789
269387,17223
397510,48082
327821,57615
35822,48872
14056,10720
262483,27960
57425,39693
50748,33415
51412,4887
52169,64342
52157,18333
29162,69711
268406,18123
265054,16729
135639,12438
131525,66505
13755,23798
198163,31998
327811,17422
146932,16291
16824,55129
9241,1503
203086,32040
19150,7895
141865,63032
44632,31669
18435,51313
393723,8544
18472,37117
12208,19165
51816,62039
394977,7042
268353,71915
14293,1927
200862,64418
12831,31254
54962,5162
138600,43866
53312,51031
45872,12329
51733,23001
398027,45274
35489,34564
18252,43732
3287,54302
61955,339
267665,65329
206927,11791
266671,57223
44627,62477
22044,10933
132804,27268
264524,65252
328854,60108
56362,14798
137294,60639
31460,64173
46224,51641
33419,21762
131686,67277
138229,68942
132831,51767
20229,24114
63509,53884
263337,27981
64249,5682
204236,13318
31127,34178
48528,41938
30004,11101
206826,23478
39319,4057
53107,15564
59908,10070
32926,11174
141326,67435
135375,13905
28248,27903
131239,43487
35682,59143
209023,62074
265783,55526
57528,54330
13693,1850
395466,7097
36033,3880
135974,50994
135262,62590
396887,63133
18632,12630
51137,42166
265608,44659
398255,7350
264332,6742
32438,8213
9973,43619
6919,34279
18812,44985
59862,22759
209979,54442
59043,66480
264075,65822
211733,6586
55096,5179
40549,11268
200295,46725
26558,3053
198929,19729
263262,56202
30403,12689
205763,14016
28033,53555
61402,19107
44050,22129
132232,50495
203371,34209
133324,19279
49099,63783
268885,72256
397599,9310
265805,53406
211172,59330
212168,63997
47213,13743
29553,49641
29963,8142
45335,66185
132015,12380
266941,18051
263478,16546
23863,29440
53656,25076
23525,44778
58074,31792
396100,55316
44388,54804
198849,48335
202537,54658
395446,27109
49751,4789
37308,57033
33554,10312
25583,38958
207488,54312
40187,34616
396514,11508
16986,2219
29805,36152
11488,1628
139928,54107
140120,69202
269711,44199
49883,56892
198380,69601
140074,62622
265262,16760
40055,36319
57958,48994
40245,557
35158,61854
267985,28088
21220,45575
11946,48305
50494,23250
268924,17164
52382,55444
51941,20199
53218,15593
45719,29311
50733,61532
199118,35139
197617,5847
13975,45418
267517,71751
196791,52063
133169,29963
60505,68171
393615,25607
51877,22740
1491,14258
13900,10717
9229,11695
34675,54515
39987,19904
33177,27145
47133,34738
9991,19927
136070,29368
21863,52845
199766,69729
206768,40255
136013,38011
2134,12573
18561,69792
44533,33900
394625,10206
134642,30028
43880,21543
204082,59418
399663,35495
18663,23999
59524,21903
21563,26390
207266,45257
20419,24125
35185,42277
55996,20217
134312,15947
267329,71259
198975,32015
50523,20906
22989,55358
31461,56899
16889,52998
269827,38599
28345,56162
57945,64349
209899,64604
57997,64101
56260,68290
201063,45453
33848,9910
38195,4025
19723,17744
394235,6962
57358,40826
265761,6763
58712,15670
264203,65229
45797,37772
133581,37592
212315,59546
57754,46092
62099,34985
133476,48821
60559,22259
35341,47302
10227,28378
55353,28949
268930,72051
134847,54015
35214,61989
45922,62907
18488,44613
270532,55810
49177,49262
211089,46331
53812,34866
12417,62378
395651,44621
48370,34762
63477,58735
37192,60069
135615,67234
31750,26549
26211,3004
51442,56654
132885,29960
59150,69373
54808,58887
52794,17786
27536,3153
211183,56969
267709,55125
131762,60638
63121,8495
206109,23476
44782,4459
139052,42599
207398,14036
266765,33271
48905,63714
399588,61173
264498,17967
265611,51214
137861,69114
135385,27688
394675,7003
203540,6208
266382,16869
61143,40605
206283,26229
56376,22253
136291,66439
209081,61573
132898,35027
51141,54806
4,1066
206369,64468
394621,26988
22807,47993
134804,69165
54618,8439
204692,66950
60715,56665
205978,41124
12668,655
43496,46600
53809,50027
263639,27994
209541,66953
266224,25510
9253,18911
4890,1232
137419,67460
50032,15443
263198,37260
269249,52915
135582,29838
268240,18114
44980,40453
141246,50285
269634,70618
203988,68203
62737,25243
41822,39492
17018,2223
28064,47703
266113,55988
137090,50571
38853,50182
196821,56569
52093,59487
203571,62119
206010,33484
56679,923
12658,1766
198647,34239
393835,47937
38029,19623
269933,37092
44611,52660
47559,40739
140586,38290
1909,7473
269698,18191
52018,4925
546,23494
206467,19856
59677,45545
48804,4739
197407,43913
48884,23437
138382,68311
6894,1343
55226,45251
10660,1544
197568,19832
201759,39991
211273,48880
262601,71080
138068,53927
22690,53154
138847,66269
34087,9913
204075,49175
19696,2437
201714,6087
17267,2248
39591,4078
262277,25451
207857,48935
267468,71649
140395,53948
18590,2310
394342,6974
270103,55569
48918,4744
58371,28971
47451,40404
25977,20097
138755,69517
26541,3049
204278,64449
50657,67655
50625,21863
197290,33790
395220,36612
53252,8388
269557,65335
200167,33640
18085,37730
26932,3096
141495,43602
59946,63791
26370,15145
202935,58092
21190,34251
42109,61556
30818,13581
201426,46750
210314,18379
45245,43790
30363,3366
64063,67132
197554,64303
137259,35048
4819,28433
270696,70439
24541,28671
15199,44218
206834,47935
32672,36221
200386,57308
212201,51868
3190,30957
131438,50970
5065,51665
48815,21308
262748,52128
262784,35336
48191,61463
135563,29151
52218,56532
46449,4552
27467,3144
64457,10093
36003,20143
44032,34694
137104,43364
263887,28001
395941,36653
62808,48713
32876,35666
32415,3558
47800,61039
14073,10722
196986,52597
44907,15393
270476,72444
8905,41424
18839,51099
28642,3207
204455,52841
55303,5211
42488,30848
11845,1666
135110,26202
271127,72416
16556,65901
6977,1347
39259,30961
61491,55025
399483,33244
23060,24257
263296,70685
393273,45083
266960,28068
44000,15388
204996,18370
16773,20043
271199,56302
35108,31196
138178,68845
46353,19455
19990,15060
52070,61752
23770,62961
19189,2380
198530,22470
10381,23655
263660,49837
62258,52390
23786,18653
206535,69992
204838,61364
46294,4526
135849,50590
52395,53681
207009,27083
263117,70523
22226,18481
4476,8845
21100,12160
33854,3741
203645,56497
267247,44467
267014,65758
204337,56679
7233,44007
42176,13113
264701,37276
40495,9413
136045,54187
1565,14288
206966,61403
40648,24892
17955,15030
57130,40823
138549,67250
52694,4940
131593,20240
12350,135
205807,23093
269080,44190
48720,56647
199197,68138
399036,47834
201907,46205
6091,26259
201621,33643
26334,11046
203812,64033
13607,19331
139630,69027
207872,41057
39805,13104
60304,52622
45437,13733
394905,19508
26104,24353
269683,17264
127,8788
14384,23842
36856,50041
141711,50439
206561,42399
211462,40903
38974,24823
30801,61149
133928,60499
142490,69559
198860,59123
26980,63236
267560,17009
39369,49531
22674,10963
204102,21190
42556,59169
42504,14762
203397,54604
52742,15490
11826,55046
27998,26511
202724,6158
11407,59970
8506,64590
204201,23081
43012,12984
23376,2830
5610,1264
26189,3000
58514,14687
14163,1911
42143,61682
32132,48702
9205,22045
198491,64708
41367,33050
263438,25473
20684,39829
266490,72199
47881,48806
207122,41422
35317,14547
395831,25764
132413,29022
48920,52310
393456,25595
140806,60617
45804,15421
264468,71332
198717,35130
55048,66068
12446,40617
29422,14480
200946,11406
33872,39839
3285,22423
267790,26891
201794,33690
210721,47328
55424,66153
208142,39661
207289,6449
212911,35329
137375,29920
27622,36146
205961,41821
200748,16307
136710,68682
56824,22049
22180,53017
48015,39770
213030,67578
268612,54984
34601,63799
205033,10525
14042,23816
44431,4439
58343,66725
141875,44283
205816,70284
45747,43018
41553,58167
15120,35869
51110,4871
208665,41383
399434,25937
131961,18702
26750,3076
16284,2132
40108,4122
38103,42851
395157,33333
13518,45170
56248,29328
268250,65279
394398,45337
203576,62006
60633,67513
32398,15259
269457,55936
271785,71863
64079,30182
48886,20871
31019,216
46003,42666
2837,14302
10164,42816
18141,18742
199260,52399
267470,16996
264869,53506
36968,15281
139952,29403
133996,50469
22639,2733
48639,19816
29654,39835
52283,44479
45418,50608
14867,26312
139427,69438
18032,29578
134711,15964
263526,65007
48863,18325
17076,10820
43306,23217
41087,42071
12365,56619
270744,71922
31114,41181
63504,68293
139755,67222
13739,1856
61318,64585
197040,41659
3262,13363
36741,3974
200970,39989
133296,15877
59445,19825
46765,11303
18330,42837
269181,71760
393581,19906
205366,23088
209222,14050
263849,65085
60768,54503
60671,52168
58267,61057
18968,11872
54532,12766
263276,10200
14102,1902
49980,57691
202863,47374
211471,59028
204290,57669
42831,4353
49828,13780
138828,53935
49548,69832
25818,2958
52717,70746
210748,56889
262505,16396
203787,49174
211428,21342
11511,36796
262746,56128
42089,40692
197436,21416
58453,327
197994,60972
8619,7485
60407,61764
208951,6507
29050,13082
61707,52891
55324,50921
23607,66381
63210,18686
24756,31359
204699,46993
28347,70750
44689,54463
209655,14054
45678,18760
14735,1988
53241,55962
211736,70154
8315,9767
42383,40086
208315,56515
269324,56421
37032,60421
21339,20361
46701,36378
33695,24739
32535,8214
27537,3154
12768,41857
266939,53517
204090,62818
2924,7482
266793,51089
32028,44841
349,9482
38644,34589
52902,68041
269083,56388
270274,68020
207148,33442
262974,55906
54700,53107
55056,8460
58791,18799
41688,41548
57112,5253
48695,63609
41716,42215
137107,66205
211290,57394
200116,6000
210121,69893
61767,55949
41413,42533
60028,57830
45926,28681
30180,24520
137130,43366
136950,69183
55459,28951
269349,71918
393872,51531
139897,51785
395444,8635
9524,27323
202320,14422
38643,18757
9925,18917
199355,21423
271082,38804
397778,7305
56202,50578
196971,42348
264260,70760
57751,5283
29765,8129
48374,9142
209508,18439
44561,49640
9846,29516
13368,32429
52427,44396
2031,58594
266332,65150
56246,5219
31219,41505
37438,72757
28912,39398
135520,42650
328221,60271
200365,64515
211163,14444
395922,25770
265910,65605
25528,59809
54669,45347
60670,12780
133942,31332
52463,45147
206040,46500
201807,11669
22788,34443
49298,45529
31172,20695
270342,72494
262412,16369
43591,46441
11286,7697
133243,15869
48475,40517
11328,58795
212163,47025
11193,36942
262777,16446
29637,52799
263475,16545
18689,2323
133001,15855
212301,67643
48290,39875
15071,23881
266525,16897
48418,61626
58571,27742
136795,68966
393547,26965
43533,59148
25598,22644
42846,64683
133903,43978
265713,64796
22808,2758
20105,24104
52127,25037
328296,35375
45316,66372
34062,61600
201411,42369
197318,64372
139136,30592
37322,60110
134620,38204
200847,69634
59833,56536
393346,6859
201137,41685
34239,12858
262233,48229
8368,1432
394003,18260
60753,46133
39858,39485
211520,56970
58979,30364
32759,36224
264745,44508
135681,43166
62539,36477
205645,59852
40590,33043
50495,68230
9694,29503
55224,33108
22899,38511
266546,65613
3614,10563
41802,780
52256,27626
32374,13601
40941,48264
35918,24755
266607,56410
40734,4206
131312,37798
48788,33671
269868,72177
141369,50438
135695,43169
30237,3352
397765,51184
399305,47678
264177,65193
43548,59112
52390,53623
33867,46555
19855,2462
42293,9112
395841,58918
44557,61552
24039,30281
61106,57692
20932,176
328014,57520
21774,32556
270065,71887
41345,19881
203668,58093
60380,47571
39657,22852
60619,61971
48677,51985
45754,29762
135545,37677
137100,66168
30669,48117
140874,68539
15907,63938
197451,19572
198212,46178
266427,44169
17578,29555
26787,24401
61146,22544
13742,49999
23917,60544
198066,5865
133796,29357
28005,53669
61178,63914
11364,23703
26823,44689
212741,49130
397235,45231
24527,9396
202022,21156
56882,34904
31195,46732
211238,54396
269193,71670
328676,57542
54933,5160
206106,14434
199120,21116
19779,27042
211590,14066
141873,67366
9474,50674
18890,32702
271902,49993
263821,14087
199673,64117
31428,21746
38625,15357
204269,64606
269307,18176
64120,32452
266644,71477
13953,58690
156,1058
197233,35089
263210,44302
396146,66038
136223,28265
52942,67945
32942,11175
266496,67696
58287,30808
42290,4314
207869,61839
132894,60578
60738,62562
203277,6195
394015,12132
4007,14857
9647,27341
142362,53966
60409,69796
56905,66688
14645,48387
211785,30883
197229,52325
211413,70240
205171,70057
44808,57071
54546,66026
21151,21489
211457,63762
40493,24882
16227,45741
61071,59251
262663,65352
63296,26003
202789,45612
27677,49720
14182,23829
212460,70087
266041,49667
204744,64454
267025,55856
207388,51825
264462,16671
22381,9851
266440,56239
35176,40944
393837,44937
22765,32909
133768,29091
197047,56513
268308,65627
265311,37163
51002,57698
8134,63115
26538,11059
267511,68100
203384,22801
328617,59573
34633,47301
197080,35083
13465,14177
4466,35716
35775,52186
140866,35057
5576,52619
202535,62359
59325,13847
270820,17337
49009,10016
206430,56844
5669,8902
197737,38866
137399,28720
394369,72855
57331,52665
268581,6789
10157,63106
56253,69016
11320,1609
208883,49414
265420,65507
28852,13562
204933,25382
198833,57979
142422,62623
49132,19674
134084,67187
20395,26384
57532,31683
17617,27239
199398,33552
15694,9637
393692,11975
399408,25936
200191,54828
204238,21191
53504,63290
49349,34788
203440,6201
396420,7203
35873,3864
207865,56606
202859,42375
3,10
132514,28399
204565,61649
48283,12226
21512,32121
268609,71721
328709,60117
197636,58492
9946,27382
269011,71497
58292,5305
11046,9367
136819,30469
39277,33385
267453,72510
267313,18070
43647,59149
56209,15645
7573,37967
208673,54393
18830,48369
51906,4918
36349,65903
4182,35712
134180,67284
45144,38135
1301,14155
56618,20965
60945,67723
41226,54552
15468,45735
23168,24268
267778,71844
204467,57958
135099,28712
35946,38989
33139,3658
41446,774
267783,38604
54986,11359
266014,71740
394752,35416
266809,6773
202133,34081
56909,49070
204728,18369
14003,19336
24009,53181
43444,20815
29075,201
17898,15023
39250,47132
61394,9577
56710,49467
19409,12634
266958,70689
15769,23903
208288,49086
57070,62315
3464,1174
2857,1151
203109,63585
3923,27667
42086,40956
263328,6711
4755,28804
140502,43879
55193,5192
212184,41270
48596,34767
41098,66809
22316,2681
49840,42318
46807,58614
205324,33694
262241,55550
34847,33376
14611,1970
397411,45294
22625,2730
43395,58145
399205,7434
207729,49619
206886,47640
204400,58503
212900,62280
56201,15644
48826,41939
14736,23862
134562,43827
267151,65265
262882,70743
141728,43298
264102,25484
263751,64906
51030,52164
267325,16971
24794,45462
41646,40686
55834,12347
199722,34191
18997,2357
56697,56805
19526,35964
57930,21008
55923,66479
398180,44380
397848,8736
30780,31369
18112,66250
31138,39463
1462,14240
52312,37240
137785,26215
23252,2814
395567,7115
13431,1825
14904,10758
49533,45973
26215,3005
268729,17133
135797,43181
20186,35984
262426,38720
43794,38848
398066,7331
394784,61244
394595,25671
212222,70038
20847,9646
397224,45221
55890,18671
204911,13319
38325,26132
167,53168
133794,20259
58642,37613
269347,71984
262323,56352
271161,71924
211994,47251
263167,48137
211226,57197
62605,72935
49586,18330
132405,12394
266917,65687
15629,31345
61811,72624
62069,39615
62378,52304
267215,70825
10436,44624
328043,57602
210246,64332
48757,20869
211522,57459
267067,65618
58702,43041
212305,49053
28398,3193
135757,29158
136977,12462
393600,6881
205759,6339
140603,12510
203488,56914
327742,72754
56926,31311
40435,48760
396948,7230
40498,8328
138733,69160
35622,63680
205893,46786
39768,14365
54326,8418
9579,27331
40762,44983
48255,18292
17174,28822
41370,57417
27883,28173
37136,3998
262793,27968
32138,24611
53502,4978
27510,36142
45622,53851
12235,38558
212559,28225
7645,37969
60928,66878
204823,17660
44915,20840
1270,11560
203434,48956
141587,68443
212231,54746
203513,13184
271439,72320
141425,43543
139665,37698
55132,32180
22552,2721
141517,43452
393915,57276
266463,65858
18323,29583
28771,14533
46947,32169
30898,18979
49200,52208
201727,49313
136872,47731
270506,70518
269343,71541
202636,6151
29670,9894
12183,1723
27691,49966
328509,60402
2274,34294
399419,53061
398962,41813
268419,65380
45255,28766
33620,11200
394442,6985
49669,54591
200787,33843
134900,43417
395884,27006
396233,25788
262336,16353
22115,24191
47029,8382
142498,69314
141075,62715
328732,17582
209904,39666
16509,2154
205716,47182
398229,35462
50707,19048
131198,68958
263436,65464
40978,47231
29762,3280
265100,55919
46973,8377
265701,53401
202462,47098
197513,52572
13786,145
21395,31870
39457,33621
57960,23272
9908,1518
266031,16809
196796,41105
58115,10063
50889,4857
58097,39425
15847,38832
207351,22175
33288,21760
33514,52941
396181,25786
64212,27080
203193,46479
60759,65955
14919,2009
47419,34033
395281,36617
204250,63749
142352,69429
28816,47617
6966,23603
11259,44719
41379,4258
42061,39842
399837,68278
21922,19374
268788,17140
198412,51793
18439,35926
207437,57016
48446,47384
17755,37630
36215,36277
205607,30864
397446,30729
397984,8741
205901,57013
142416,43396
209853,62153
21813,48673
21131,21488
202511,61979
202823,57160
63354,36509
201625,63433
58537,28975
32457,478
393993,58562
399322,11554
47594,51976
43348,59803
263602,51885
52213,47049
266759,44525
328104,72765
10155,27407
17324,27225
139597,30519
56150,50925
209680,41739
36556,72924
141129,50699
21617,32482
54599,25138
63701,30571
52233,43998
4867,1227
12225,7732
43061,4366
55199,34888
208988,47471
29466,38819
202085,47538
18672,2321
208340,51839
15850,20656
17978,2284
205902,39997
199102,61940
204291,54573
136079,50234
206181,33697
200609,60872
208348,64331
269170,17191
15825,60316
49310,18328
42772,46308
196750,973
393972,36901
11222,23690
30999,13588
135816,50830
36279,32155
131098,29693
200123,52230
12386,38919
265500,55114
48945,4745
197954,13162
23481,2844
202801,19742
63490,66330
136450,67205
13209,40620
21075,23149
271565,65369
20606,31725
37418,72837
271051,71989
207375,62163
201909,64082
265517,50086
174,1065
58099,33562
211227,22399
396293,35683
54875,10354
40694,72962
29062,14734
9363,28435
265293,71447
58659,15667
55941,60839
139014,28567
28579,44705
61798,44104
48062,63383
1109,17669
328447,60351
202525,57884
202936,31552
271483,72712
269843,26921
207964,22593
32384,44344
269790,67826
49931,34798
135292,28713
210300,19899
137690,27790
29329,715
