34769
18001
16625
18101
28080
17051
3209
12715
1659
3329
21502
9498
12322
18106
9658
781
38841
3549
19551
18403
31713
265855
266848
17995
200019
29802
719
51225
398465
61094
35444
6720
137554
9009
8220
21508
513
199610
135581
212560
4811
266222
262901
60955
3
207967
29119
29357
33576
138345
54004
12302
47890
45582
13354
12679
208485
7087
7713
7598
5713
199484
59433
12127
4808
61461
45814
134269
4804
133613
24560
7922
36447
45622
23932
27775
23947
38861
58065
22368
27901
53475
262589
28220
17712
24922
27877
37119
17711
21575
264637
13768
3758
29226
210135
36054
45090
559
7265
130
6453
4
140330
133480
266101
15404
9534
6535
265973
137951
268338
4812
60654
17762
397373
26806
42831
6830
15611
27659
39618
9249
7470
39743
18734
41704
15617
262287
20214
17904
13194
3816
32181
134371
24321
328317
209125
12008
25369
18177
136001
28118
207429
268930
49461
265804
211249
27889
64236
25780
61247
39912
33287
47253
8437
19720
133854
207787
63031
200845
5416
1942
140202
137454
43962
208603
58898
59577
64001
57844
59598
57822
17713
46841
44654
43260
133398
30823
64050
132585
263665
40137
37061
34288
17639
9100
60068
62677
267699
44624
11581
29339
47264
7015
16322
41897
27751
27264
17716
4842
394625
852
327901
267857
38583
1273
48964
60721
38136
23966
28260
42874
34383
52229
133234
29686
49345
212416
12389
109
134447
265639
18053
64081
37025
136433
18013
51543
12552
135203
140312
23724
18190
6429
3356
17941
132215
24306
35788
9255
24499
269128
20776
51088
135341
53414
45194
40065
134006
33387
137571
58678
42337
211559
24309
135905
134512
30798
132199
135817
132403
61317
47869
24586
136557
134862
30938
45352
208365
139901
138774
37992
15576
197297
59083
27745
9
24896
63888
15723
7645
140454
211113
1257
9557
39114
60778
198537
208040
211584
209372
264300
263783
399121
2
263181
4780
271643
211849
9116
262491
48944
35356
137166
44258
136332
55836
13830
45706
51659
49762
59164
137226
18458
39501
32475
9070
55685
2914
59453
42440
140951
24203
2200
8100
35916
198249
55832
204860
138346
39650
4773
59362
60798
7018
27964
33651
131601
24631
141434
12216
271806
52323
47119
134599
212751
3491
24811
37618
33951
59348
45671
34402
36874
206320
17888
55745
134041
264668
63889
19905
8968
38616
9297
212238
7029
51408
17451
10
42366
137417
4787
36681
38203
30902
46573
60036
138968
12956
28917
206837
311624180
31708
137828
54600
61364
1239
4755
137449
136956
45540
22927
264493
56002
135987
58879
136308
52468
45629
138482
36408
137147
49572
33911
51018
14155
4845
140061
45820
12874
17910
202766
11769
133633
24594
262611
49632
38186
28902
24433
24955
9916
200918
9794
131212
34649
7438
6866
203872
37340
11164
40676
208555
394264
45011
15239
211557
136481
45758
4628
30071
134773
27696
211930
10199
207083
14369
131607
211144
36994
30337
35913
6718
35567
138276
4618
397394
19529
17223
50352
212949
51511
138798
23487
50673
42745
27323
30542
134382
26548
5400
48147
25186
34350
51765
269862
136950
63654
18960
266695
29687
140321
53587
9808
59365
132770
198949
203120
141468
210007
134226
9238
266409
24523
132220
22769
206776
11537
8151
54714
132768
45102
31027
9829
47042
49571
55293
209371
133829
134540
7049
20940
139967
209466
57391
1632
62250
9299
199422
10026
43531
16904
39326
24514
135409
15319
22351
42705
262182
262393
26573
398343
62419
263799
264642
57463
266039
265653
56693
3257
264281
35277
2588
34984
139330
20773
262186
17803
5087
49453
12878
56246
18881
35664
197913
15706
26963
57764
28173
59179
45609
56150
38710
49434
136342
5089
12301
136038
394648
135377
55448
20559
44217
6910
140317
7805
41881
20416
27836
23602
13213
9416
199599
59574
45344
20912
34259
37394
